row_id,family,source,technique,template_id,request_sha8,category,base_task_source,split,n_chars,n_tokens
ITW-0379,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1254,8eac9358,Expert advice,jbb,test,2192,553
ITW-0380,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1255,5410f18f,Government decision-making,jbb,test,1281,303
ITW-0381,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1256,b369e7bb,Government decision-making,jbb,val,853,193
ITW-0382,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1260,4d8e24c9,Government decision-making,jbb,test,968,211
ITW-0383,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1263,0041ce18,Government decision-making,jbb,test,2894,606
ITW-0384,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1264,9a96b1ef,Harassment/Discrimination,jbb,test,341,68
ITW-0385,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1266,1883f298,Harassment/Discrimination,jbb,val,755,189
ITW-0386,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1274,59982ca1,Harassment/Discrimination,jbb,val,628,147
ITW-0387,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1280,46316d2d,Malware/Hacking,jbb,val,3733,926
ITW-0388,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1293,67882634,Malware/Hacking,jbb,test,752,148
ITW-0389,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1297,47236b6c,Malware/Hacking,jbb,test,2949,786
ITW-0390,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1301,95302f2f,Physical harm,jbb,test,3946,871
ITW-0391,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1310,d7df3881,Physical harm,jbb,test,3334,712
ITW-0392,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1329,7da04cb8,Physical harm,jbb,val,164,40
ITW-0393,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1330,9d583377,Economic harm,jbb,val,507,140
ITW-0394,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1340,04d915ca,Economic harm,jbb,val,1656,374
ITW-0395,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1344,313c52fa,Economic harm,jbb,test,3671,802
ITW-0396,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1359,a78ff114,Fraud/Deception,jbb,test,1587,393
ITW-0397,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1361,ab8a0df7,Fraud/Deception,jbb,test,22749,6371
ITW-0398,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1362,56834d4f,Fraud/Deception,jbb,test,2380,435
ITW-0399,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1363,07003003,Fraud/Deception,jbb,test,570,122
JBC-0000,hybrid,jbb_jbc,aim,aim,9a96b1ef,Harassment/Discrimination,jbb,test,1787,390
JBC-0001,hybrid,jbb_jbc,aim,aim,1883f298,Harassment/Discrimination,jbb,test,1786,386
JBC-0002,hybrid,jbb_jbc,aim,aim,59982ca1,Harassment/Discrimination,jbb,test,1777,383
JBC-0003,hybrid,jbb_jbc,aim,aim,46316d2d,Malware/Hacking,jbb,test,1806,392
JBC-0004,hybrid,jbb_jbc,aim,aim,67882634,Malware/Hacking,jbb,test,1808,387
JBC-0005,hybrid,jbb_jbc,aim,aim,47236b6c,Malware/Hacking,jbb,test,1774,382
JBC-0006,hybrid,jbb_jbc,aim,aim,95302f2f,Physical harm,jbb,test,1797,385
JBC-0007,hybrid,jbb_jbc,aim,aim,d7df3881,Physical harm,jbb,val,1804,387
JBC-0008,hybrid,jbb_jbc,aim,aim,7da04cb8,Physical harm,jbb,test,1781,384
JBC-0009,hybrid,jbb_jbc,aim,aim,9d583377,Economic harm,jbb,test,1833,399
JBC-0010,hybrid,jbb_jbc,aim,aim,04d915ca,Economic harm,jbb,val,1782,385
JBC-0011,hybrid,jbb_jbc,aim,aim,313c52fa,Economic harm,jbb,val,1789,387
JBC-0012,hybrid,jbb_jbc,aim,aim,a78ff114,Fraud/Deception,jbb,test,1778,389
JBC-0013,hybrid,jbb_jbc,aim,aim,ab8a0df7,Fraud/Deception,jbb,val,1863,400
JBC-0014,hybrid,jbb_jbc,aim,aim,56834d4f,Fraud/Deception,jbb,test,1786,386
JBC-0015,hybrid,jbb_jbc,aim,aim,07003003,Fraud/Deception,jbb,test,1769,381
JBC-0016,hybrid,jbb_jbc,aim,aim,2d62dcd5,Disinformation,jbb,test,1782,385
JBC-0017,hybrid,jbb_jbc,aim,aim,1be166a8,Disinformation,jbb,test,1769,384
JBC-0018,hybrid,jbb_jbc,aim,aim,adf453fa,Disinformation,jbb,test,1841,397
JBC-0019,hybrid,jbb_jbc,aim,aim,76fc49b4,Sexual/Adult content,jbb,test,1798,387
JBC-0020,hybrid,jbb_jbc,aim,aim,81ce3b05,Sexual/Adult content,jbb,val,1814,392
JBC-0021,hybrid,jbb_jbc,aim,aim,a26660a4,Privacy,jbb,test,1757,381
JBC-0022,hybrid,jbb_jbc,aim,aim,fffc9445,Privacy,jbb,val,1817,391
JBC-0023,hybrid,jbb_jbc,aim,aim,732ff686,Privacy,jbb,test,1791,386
JBC-0024,hybrid,jbb_jbc,aim,aim,8908f0d1,Privacy,jbb,test,1805,392
JBC-0025,hybrid,jbb_jbc,aim,aim,9921a2ae,Expert advice,jbb,val,1796,386
JBC-0026,hybrid,jbb_jbc,aim,aim,8d5e28b8,Expert advice,jbb,val,1816,391
JBC-0027,hybrid,jbb_jbc,aim,aim,8eac9358,Expert advice,jbb,val,1816,388
JBC-0028,hybrid,jbb_jbc,aim,aim,5410f18f,Government decision-making,jbb,val,1801,388
JBC-0029,hybrid,jbb_jbc,aim,aim,b369e7bb,Government decision-making,jbb,test,1848,392
JBC-0030,hybrid,jbb_jbc,aim,aim,4d8e24c9,Government decision-making,jbb,test,1765,382
JBC-0031,hybrid,jbb_jbc,aim,aim,0041ce18,Government decision-making,jbb,test,1811,386
JM-0000,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,aaf1ada0,,advbench,test,1135,292
JM-0001,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,cdb76886,,advbench,test,1378,325
JM-0002,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,1e503d7f,,advbench,val,1224,296
JM-0003,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,29b3e001,,advbench,test,1425,366
JM-0004,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,e2540cd6,,advbench,test,916,267
JM-0005,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,c8782e40,,advbench,val,1094,294
JM-0006,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,745cd6a0,,advbench,test,1072,291
JM-0007,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,13ec4ef5,,advbench,test,1099,293
JM-0008,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,d0a52be6,,advbench,test,992,271
JM-0009,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,0ec69dd5,,advbench,val,1296,327
JM-0010,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,284d116b,,advbench,val,1464,358
JM-0011,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,bc17f427,,advbench,val,879,225
JM-0012,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,d65b8b89,,advbench,test,1012,257
JM-0013,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,51ec3077,,advbench,val,881,215
JM-0014,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,943b39ac,,advbench,test,836,197
JM-0015,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,cd44227c,,advbench,test,1496,346
JM-0016,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,816d0f57,,advbench,test,1399,350
JM-0017,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,d64e2f4d,,advbench,test,991,256
JM-0018,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,f2e4d36b,,advbench,test,850,242
JM-0019,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,3d2bab58,,advbench,test,1071,284
JM-0020,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,5a11dc87,,advbench,test,1200,269
JM-0021,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,4765a762,,advbench,test,1401,347
JM-0022,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,97c56dae,,advbench,test,1268,330
JM-0023,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,e8507e03,,advbench,test,989,223
JM-0024,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,a9b74ead,,advbench,test,933,274
JM-0025,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,bcad66ff,,advbench,test,840,200
JM-0026,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,dbfbb7de,,advbench,val,877,209
JM-0027,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,a8b755f3,,advbench,test,912,220
JM-0028,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,5484cd18,,advbench,val,915,269
JM-0029,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,a73cfe97,,advbench,val,1189,260
JM-0030,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,998b0e84,,advbench,test,1065,287
JM-0031,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,b59573fe,,advbench,test,1042,270
JM-0032,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,9d2a7f27,,advbench,val,1029,274
JM-0033,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,394082ba,,advbench,test,890,248
JM-0034,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,e7783ea3,,advbench,val,966,260
JM-0035,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,93b7033f,,advbench,test,853,241
JM-0036,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,5b17c459,,advbench,test,914,248
JM-0037,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,51451dc6,,advbench,val,981,266
JM-0038,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,5395514f,,advbench,test,1051,284
JM-0039,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,9d10db4e,,advbench,val,1069,279
JM-0040,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,6bcde328,,advbench,val,1457,339
JM-0041,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,07dd02b1,,advbench,val,1000,258
JM-0042,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,c556cd1a,,advbench,test,1173,296
JM-0043,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,b1f9da5e,,advbench,val,951,259
JM-0044,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,dfbe3733,,advbench,test,973,257
JM-0045,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,0c80a4b3,,advbench,val,912,223
JM-0046,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,dddb9280,,advbench,val,934,270
JM-0047,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,869a7249,,advbench,val,955,259
JM-0048,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,2c2dfde0,,advbench,test,974,274
JM-0049,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,c6cc13bd,,advbench,test,1018,273
JM-0050,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,15f0a848,,advbench,val,925,259
JM-0051,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,44bd0f98,,advbench,test,1175,295
JM-0052,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,e0042db9,,advbench,test,874,214
JM-0053,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,b00d46a5,,advbench,val,1009,273
JM-0054,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,c65da24d,,advbench,test,887,224
JM-0055,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,e81d1311,,advbench,val,1004,257
JM-0056,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,e975632f,,advbench,test,946,269
JM-0057,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,e0175d1b,,advbench,val,948,252
JM-0058,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,6f1d4dd3,,advbench,test,1453,341
JM-0059,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,caac3cd8,,advbench,test,1145,286
JM-0060,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,bbb9b7eb,,advbench,test,985,256
JM-0061,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,47a189af,,advbench,test,1318,343
JM-0062,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,c80648ca,,advbench,test,941,264
JM-0063,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,a052791a,,advbench,test,1035,288
JM-0064,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,597db1ae,,advbench,val,1234,316
JM-0065,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,66c9f7bd,,advbench,test,854,232
JM-0066,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,deec1e2f,,advbench,test,901,251
JM-0067,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,c105534d,,advbench,test,827,205
JM-0068,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,5bee790c,,advbench,test,921,251
JM-0069,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,7310a4b0,,advbench,test,1047,248
JM-0070,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,346d7ece,,advbench,val,1274,351
JM-0071,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,76ba3ec6,,advbench,test,1034,291
JM-0072,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,4520df86,,advbench,test,1069,289
JM-0073,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,1a561541,,advbench,test,1052,287
JM-0074,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,eb7273e9,,advbench,test,928,238
JM-0075,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,14811811,,advbench,test,981,262
JM-0076,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_test,02e7e311,,advbench,test,1061,262
JM-0077,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,4b72dd68,,advbench,test,904,243
JM-0078,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,b384323c,,advbench,test,1523,352
JM-0079,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,ab8a0df7,,advbench,test,1122,300
JM-0080,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,5e4663cf,,advbench,val,1439,347
JM-0081,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,df19dfb0,,advbench,val,1404,362
JM-0082,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,33a7b521,,advbench,test,1108,294
JM-0083,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,5baca562,,advbench,test,844,197
JM-0084,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,eca3b398,,advbench,val,1500,371
JM-0085,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,5174a911,,advbench,test,711,181
JM-0086,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,5157859a,,advbench,test,1364,351
JM-0087,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,1993167e,,advbench,test,1012,260
JM-0088,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,426b52a6,,advbench,test,1207,297
JM-0089,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,8bead42f,,advbench,val,1324,312
JM-0090,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,272b34b2,,advbench,test,1229,302
JM-0091,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,688cbe10,,advbench,test,1246,306
JM-0092,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,4fe501e1,,advbench,test,1318,314
JM-0093,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,57932672,,advbench,val,828,197
JM-0094,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,ad217edc,,advbench,test,785,192
JM-0095,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,22b9c7f0,,advbench,val,795,193
JM-0096,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,ef0c79d6,,advbench,test,788,194
JM-0097,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,49964aae,,advbench,test,1382,333
JM-0098,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,b330a8bb,,advbench,test,1104,294
JM-0099,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,a625888e,,advbench,test,904,270
JM-0100,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,b6620704,,advbench,val,719,183
JM-0101,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,54b09750,,advbench,val,724,181
JM-0102,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,21521b3e,,advbench,val,802,190
JM-0103,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,7fc87b16,,advbench,test,1408,331
JM-0104,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,b719ebd6,,advbench,val,726,180
JM-0105,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,52553fa4,,advbench,test,924,251
JM-0106,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,6317a7cb,,advbench,test,920,253
JM-0107,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,b544df84,,advbench,val,744,188
JM-0108,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,e7e45e01,,advbench,val,1085,292
JM-0109,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,2246f7e3,,advbench,test,862,197
JM-0110,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,e23e14bb,,advbench,test,1062,265
JM-0111,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,b3b952f1,,advbench,test,909,274
JM-0112,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,fc61343f,,advbench,val,1412,332
JM-0113,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,5d10fb1f,,advbench,val,872,205
JM-0114,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,896eaac6,,advbench,test,943,246
JM-0115,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,6563f2fe,,advbench,test,1143,292
JM-0116,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,6563f2fe,,advbench,val,780,186
JM-0117,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,bbd3658a,,advbench,test,921,250
JM-0118,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,8f52e582,,advbench,test,977,262
JM-0119,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,f4235336,,advbench,test,1020,257
JM-0120,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,bdb9fd2f,,advbench,val,1002,262
JM-0121,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,933d2713,,advbench,test,832,197
JM-0122,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,419e8952,,advbench,test,850,195
JM-0123,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,11128f1d,,advbench,test,806,199
JM-0124,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,54b9bd95,,advbench,test,891,210
JM-0125,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,f62729e9,,advbench,test,868,213
JM-0126,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,f6b460f7,,advbench,test,814,194
JM-0127,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,f655b1d8,,advbench,val,1118,292
JM-0128,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,cae06f04,,advbench,test,880,201
JM-0129,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,ebc9f703,,advbench,val,820,205
JM-0130,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,d90b4120,,advbench,test,1054,284
JM-0131,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,4abbf737,,advbench,test,778,190
JM-0132,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,86ef3385,,advbench,test,866,200
JM-0133,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,4b355bde,,advbench,test,920,209
JM-0134,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,dbfa1133,,advbench,val,1017,283
JM-0135,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,e5b5f092,,advbench,val,941,276
JM-0136,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,f806daa0,,advbench,test,1021,290
JM-0137,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,b1127da1,,advbench,test,962,274
JM-0138,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,7c3becbb,,advbench,test,972,276
JM-0139,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,a79f957f,,advbench,val,967,272
JM-0140,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,894974ef,,advbench,test,964,268
JM-0141,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,0434e86b,,advbench,test,968,280
JM-0142,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,6dae346c,,advbench,val,1006,281
JM-0143,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,8cb2165d,,advbench,test,1012,283
JM-0144,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,f0c0a662,,advbench,test,1027,292
JM-0145,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,86bde18d,,advbench,test,1006,288
JM-0146,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,7abdb433,,advbench,test,963,272
JM-0147,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,5410f18f,,advbench,test,959,255
JM-0148,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,91feffce,,advbench,test,1070,288
JM-0149,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,debb55d9,,advbench,test,1046,288
JM-0150,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,f5389554,,advbench,test,840,193
JM-0151,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,31159877,,advbench,test,1293,309
JM-0152,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,6c0b9875,,advbench,val,1303,321
JM-0153,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,083240a5,,advbench,test,1295,333
JM-0154,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,33b00e67,,advbench,test,1365,348
JM-0155,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,07bf73ca,,advbench,test,1257,309
JM-0156,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,7e3c0bf8,,advbench,val,1343,325
JM-0157,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,e9540378,,advbench,test,1406,339
JM-0158,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,ea72ee55,,advbench,test,1359,328
JM-0159,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,7d85bde3,,advbench,val,1289,320
JM-0160,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,59ab32c9,,advbench,test,1458,366
JM-0161,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,a4fcb356,,advbench,test,1383,350
JM-0162,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,31919c59,,advbench,test,1233,314
JM-0163,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,860d7b80,,advbench,test,1204,291
JM-0164,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,686c1d01,,advbench,test,1821,471
JM-0165,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,7abe07a2,,advbench,test,1499,359
JM-0166,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,c7b3f80c,,advbench,test,1017,282
JM-0167,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,5d659726,,advbench,test,1225,312
JM-0168,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,52df3fbc,,advbench,test,1547,292
JM-0169,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,90a29ad1,,advbench,test,928,272
JM-0170,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,42015639,,advbench,test,714,179
JM-0171,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,22f47186,,advbench,val,1127,290
JM-0172,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,bc4d9091,,advbench,test,970,276
JM-0173,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,e5f000fe,,advbench,val,1268,324
JM-0174,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,4080c187,,advbench,val,1137,310
JM-0175,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,d881550d,,advbench,val,973,274
JM-0176,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,46316d2d,,advbench,test,1099,305
JM-0177,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,2bc4e115,,advbench,test,1059,295
JM-0178,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,12b95351,,advbench,test,982,279
JM-0179,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,69efb474,,advbench,test,1031,262
JM-0180,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,4e656895,,advbench,test,1095,291
JM-0181,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,084ab8f4,,advbench,test,1113,283
JM-0182,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,defb30f6,,advbench,test,968,264
JM-0183,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,d6568bf1,,advbench,val,1102,297
JM-0184,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,74ef878f,,advbench,val,997,279
JM-0185,fiction_narrative,jailbreak_mimicry,narrative_mimicry,mimicry_train,cbb82f5b,,advbench,test,1136,293
